indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,nosex12m,sexcohab,sexnonreg,sexpaid12m,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,all,1,all,male,Y030_034,45,49,24.043950598338984,0.3189688447384373,0.13148699021556834,0.12511356359634396,0.6053584825928086
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,all,all,0,male,Y030_034,73,86,42.73134695565387,0.31435568731394264,0.08520710669559091,0.1744143759557023,0.4987478174880758
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,all,all,1,male,Y030_034,1,1,1,1,0,NA,NA
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,all,all,all,male,Y030_034,79,93,48.33753287019964,0.29297632421920716,0.07858435098069139,0.164580360793516,0.46570157236544946
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,0,all,all,all,male,Y035_039,65,70,41.27975928574652,0.2685762041387899,0.06107633280481896,0.16641748940268672,0.40311955794067017
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,1,all,all,all,male,Y035_039,8,9,5.13608799305029,0.7019313548101624,0.1679163958422174,0.32816554692165445,0.9190506336980044
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,0,all,all,male,Y035_039,49,54,33.02588482827616,0.23865166211988184,0.0649705143677493,0.13459559985297156,0.3871638124666727
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,1,all,all,male,Y035_039,24,25,12.93400463961671,0.4764470892531053,0.14184549323464166,0.22991296287001975,0.7350193243136661
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,all,0,all,male,Y035_039,33,35,18.45344187479048,0.4837183084339192,0.11800227393764576,0.2706647280500568,0.702859733844191
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,all,1,all,male,Y035_039,42,44,27.573053718228103,0.19254788355576352,0.0619411391116166,0.0984651229604694,0.3423855340904186
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,all,all,0,male,Y035_039,70,78,45.114069066305,0.3121210415560874,0.06273318751801017,0.20376943613721943,0.44582747880116014
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,all,all,1,male,Y035_039,1,1,1,0,0,NA,NA
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,all,all,all,male,Y035_039,72,85,50.025326274083525,0.2835239145594001,0.05738204287787978,0.1853224549808664,0.4077193039782392
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,0,all,all,all,male,Y040_044,69,81,48.08910933110926,0.43321775365762744,0.06879632096578815,0.3062129112482717,0.5696479884979971
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,1,all,all,all,male,Y040_044,8,8,5.6749667442172,0.7842382134597253,0.14518923592517669,0.4034268928658607,0.9513061049213948
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,0,all,all,male,Y040_044,47,54,34.541568908807285,0.5123174141893481,0.08299748135531926,0.35393112220035167,0.6682682601962774
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,1,all,all,male,Y040_044,33,35,19.0363277722599,0.4128531341815241,0.11456877858374066,0.21780114571596057,0.6397226104227898
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,all,0,all,male,Y040_044,43,46,26.519110901245856,0.5148222807366793,0.0993677057165451,0.32730331875583846,0.6982588207908541
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,all,1,all,male,Y040_044,39,43,27.100947960526497,0.4371150463016661,0.09415086313646752,0.2683772294315886,0.6217808244681094
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,all,all,0,male,Y040_044,72,86,51.63134436508184,0.4723273295099058,0.06495075020968451,0.3494237875986365,0.5986792883526184
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,all,all,1,male,Y040_044,3,3,2.2382982811529852,0.6344285952158703,0.378756984855294,0.06601972433393866,0.977068113754472
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,all,all,all,male,Y040_044,80,95,53.57822972960316,0.43312758632235066,0.06407609997014561,0.3141908448603369,0.5603037667188853
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,0,all,all,all,male,Y045_049,46,50,25.776185486455695,0.3922704453436249,0.10102380506088336,0.21954022210094892,0.5969543535918143
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,1,all,all,all,male,Y045_049,18,18,11.065513112884954,0.4578655895264261,0.15204628974525597,0.20270312003193303,0.7372275361780338
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,0,all,all,male,Y045_049,40,42,25.772566228257737,0.3638917116017461,0.10244190327341386,0.19373540016791163,0.5766152012353735
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,1,all,all,male,Y045_049,24,26,12.06738370864702,0.4744972616577815,0.14686718059577336,0.22157346998549804,0.741220398929169
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,all,0,all,male,Y045_049,41,46,23.19529907425709,0.4583971152095427,0.1028551492084579,0.2731322765528489,0.6559266153062161
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,all,1,all,male,Y045_049,20,22,13.67966361337182,0.30507180303959264,0.14242185630448906,0.10527420147904508,0.620913223878091
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,all,all,0,male,Y045_049,60,67,36.0532608215535,0.4119300547785997,0.08471445326810172,0.26087868140689036,0.5816187182493375
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,all,all,1,male,Y045_049,1,1,1,0,0,NA,NA
art_coverage,BWA2013BAIS,CY2013Q1,BWA,Botswana,all,all,all,all,all,male,Y045_049,64,71,36.72599954256203,0.4077491421689893,0.08368164359775984,0.25875495213927524,0.5758825907315437
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,0,all,all,all,male,Y015_049,486,1813,1069.893569065981,0.11647331565849008,0.01042595352071038,0.09754269639642428,0.13851399909108714
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,1,all,all,all,male,Y015_049,261,457,287.6963426567702,0.04714756197361262,0.01454221691301953,0.02556527571336934,0.08535375065418521
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,0,all,all,male,Y015_049,389,998,617.5267037045995,0.07068914625926986,0.01109559230369606,0.05179905327694138,0.09577228131001998
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,1,all,all,male,Y015_049,462,1272,741.5495023052237,0.1265867365659091,0.01257537082931749,0.10392010615233016,0.15335123337787837
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,0,all,male,Y015_049,487,1739,1035.4626607912116,0.10747664019801297,0.0102880144689585,0.08891254970390573,0.12936637688842326
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,1,all,male,Y015_049,295,531,322.8145313490544,0.0841315537754088,0.01539509951467005,0.05846477354791255,0.119634622059062
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,all,0,male,Y015_049,499,2261,1350.8059108103348,0.10049030613094934,0.00873936629449123,0.08461108922808071,0.11896233470395214
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,all,1,male,Y015_049,9,9,6.807485139346253,0.5326100586261432,0.19778305670583732,0.1936307325667248,0.8439399134430496
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,all,all,male,Y015_049,499,2272,1358.978247731314,0.10210479068219692,0.00891463989247371,0.08590951683555653,0.12094915449925508
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,0,all,all,all,male,Y015_024,295,505,318.39422900528956,0.02602242246412692,0.00806593242869162,0.01411678833783428,0.04748525807389923
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,1,all,all,all,male,Y015_024,229,375,235.05754903850885,0.01457796355919089,0.00691312774067521,0.00572735052059366,0.03660214892048043
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,0,all,all,male,Y015_024,327,692,430.8489047102374,0.0154171703730628,0.00526979061015305,0.00786709773905528,0.02999401126765507
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,1,all,all,male,Y015_024,155,188,122.69214825189758,0.04264753052786307,0.01693768071922681,0.01937345473529815,0.091279060648946
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,0,all,male,Y015_024,307,564,356.65885979312424,0.02323446785995584,0.00717085765923202,0.01264331516578514,0.04231745000490069
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,1,all,male,Y015_024,205,316,195.5591116782208,0.01652881662621837,0.00807964874314848,0.00630455458173173,0.04262282247911972
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,all,0,male,Y015_024,376,879,551.4814614643967,0.02090613565123989,0.00547696544663086,0.01248063563094541,0.03481901983385317
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,all,1,male,Y015_024,1,1,1,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,all,all,male,Y015_024,376,880,552.1709339820666,0.02088936862939926,0.00547244021384723,0.01247080703198824,0.03479076261142953
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,0,all,all,all,male,Y025_049,461,1308,759.2888280864353,0.14768021232403486,0.01364528820822027,0.12288526993399124,0.17647153568800775
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,1,all,all,all,male,Y025_049,74,82,52.913639649140755,0.18099013557334845,0.06194413718529244,0.08877441563915249,0.3338962322400939
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,0,all,all,male,Y025_049,219,306,187.8555480989975,0.18616331655970092,0.02896843976408592,0.1358863368818911,0.24966772330194273
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,1,all,all,male,Y025_049,438,1084,624.5667738817305,0.13931653910809463,0.01428813394283626,0.11359576181373136,0.16974585797681355
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,0,all,male,Y025_049,448,1175,683.640849065536,0.1453954978197657,0.0141535184291875,0.119788586511932,0.1753856338698231
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,1,all,male,Y025_049,169,215,128.6615763015931,0.17406580056872362,0.03061263946869545,0.12191474798984092,0.2423677773135982
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,all,0,male,Y025_049,469,1382,806.4321924379913,0.14733050801529263,0.01294837019505163,0.12371493357462368,0.1745560138530503
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,all,1,male,Y025_049,8,8,6.055912450152323,0.5758564389982841,0.20283029451729948,0.2105129016826001,0.8736263048410293
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,all,all,male,Y025_049,469,1392,813.8076190066673,0.14960041377606023,0.01321025263518208,0.12550985230425027,0.17737705176451712
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,0,all,all,all,male,Y015_019,141,181,131.78536202410208,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,1,all,all,all,male,Y015_019,191,274,175.99347389433743,0.00651556398083665,0.00474233379615403,0.00155778036271083,0.02682799467749316
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,0,all,all,male,Y015_019,262,444,296.440544979049,0.00414740254821339,0.00301823694225842,9.933790182817515e-4,0.01714374309154029
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,1,all,all,male,Y015_019,11,11,8.896528329363338,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,0,all,male,Y015_019,198,285,183.6868166463228,0.00631490433451406,0.0045952812554699,0.00151048298553798,0.02600287374367797
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,1,all,male,Y015_019,134,170,123.3343199145326,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,all,0,male,Y015_019,267,455,304.4040754575067,0.00406517883253186,0.00295826277825398,9.738031296448592e-4,0.0168051648180899
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,all,all,male,Y015_019,267,455,304.4040754575067,0.00406517883253186,0.00295826277825398,9.738031296448592e-4,0.0168051648180899
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,0,all,all,all,male,Y020_024,234,324,191.02638466206656,0.04005591845192821,0.01235424270141893,0.02174631850620012,0.07263686498825073
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,1,all,all,all,male,Y020_024,87,101,60.21069529744775,0.0347702022622335,0.02113607269910512,0.01037482120163077,0.11014445072484144
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,0,all,all,male,Y020_024,177,248,139.36239103605743,0.03462317178673101,0.01328316472470348,0.01619216771095645,0.07248779295435094
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,1,all,all,male,Y020_024,151,177,114.6314436723497,0.0449244234985813,0.01782160513661294,0.02041412052286468,0.0959797365843365
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,0,all,male,Y020_024,213,279,173.02974486317805,0.04074490888661258,0.01366345936920314,0.02095909370586336,0.07772607627216133
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,1,all,male,Y020_024,117,146,78.53871949972195,0.03467686725746868,0.0170488888995164,0.01306557943936224,0.08881763625557966
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,all,0,male,Y020_024,276,424,249.81964174701827,0.03872857910730325,0.01073186562803698,0.02238608078387094,0.06619377372247784
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,all,1,male,Y020_024,1,1,1,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,all,all,male,Y020_024,276,425,250.47498574582764,0.03866470134763895,0.0107139102699265,0.02234964472854695,0.06608456465378558
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,0,all,all,all,male,Y025_029,275,414,229.97424845783183,0.09697305284160634,0.01631222940339196,0.06936934586488012,0.13397957742027375
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,1,all,all,all,male,Y025_029,42,44,31.032728162920705,0.10732960373748604,0.05539681584582981,0.03727109407142497,0.27188654404050894
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,0,all,all,male,Y025_029,109,126,74.64209186020071,0.14157161488256303,0.03616866410797739,0.08427670544352076,0.22811487935889027
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,1,all,all,male,Y025_029,238,332,187.23968853973656,0.07817422222733604,0.01533680467913634,0.05292284527528534,0.1140233724743804
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,0,all,male,Y025_029,259,379,219.52578231238897,0.08190391612538402,0.01615199248693475,0.05531776200732986,0.11964924302603824
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,1,all,male,Y025_029,71,79,43.72642543022344,0.1619707791077352,0.0469633435391393,0.0893364129436359,0.27577642489930076
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,all,0,male,Y025_029,293,456,259.9978664158853,0.0982735699157237,0.01638398606274694,0.07050686697159333,0.1353825343303859
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,all,1,male,Y025_029,2,2,1.7788705623029282,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,all,all,male,Y025_029,294,458,260.77868439843934,0.09810522746236763,0.0163542281974937,0.07038925456217372,0.13514786509711454
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,0,all,all,all,male,Y030_034,235,340,216.25536080946603,0.18728034608646404,0.02736182806608165,0.13941969549244643,0.2468579210456512
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,1,all,all,all,male,Y030_034,14,15,7.294144917174195,0.5389214900413346,0.1869277875613228,0.2110813419230334,0.8362275490771036
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,0,all,all,male,Y030_034,66,76,47.356738225956896,0.2990925847229896,0.06964553657704003,0.1820136916702938,0.4500468079544296
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,1,all,all,male,Y030_034,202,279,174.8521523965683,0.1766765429710102,0.02847606850775409,0.12755889327625416,0.23951505058571657
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,0,all,male,Y030_034,215,300,185.85587364755844,0.207887681613004,0.03157735166412529,0.1527038546275896,0.27650580769515026
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,1,all,male,Y030_034,49,55,36.4239658730558,0.18110678938236904,0.06295551480946675,0.08779499891749463,0.33695947180545194
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,all,0,male,Y030_034,240,349,217.08180481569036,0.1947085494876917,0.02774904179457905,0.14597021991477308,0.25486385563422465
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,all,1,male,Y030_034,6,6,5.101681766533063,0.6376941323573568,0.21339914018329592,0.2235772582196124,0.9149538853594532
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,all,all,male,Y030_034,243,355,222.12069032348757,0.20376456823436728,0.02860321864225775,0.153362881378733,0.2655353213509159
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,0,all,all,all,male,Y035_039,177,212,114.72166849567388,0.19039068201706924,0.034130013456499,0.1322227246549614,0.266295459179389
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,1,all,all,all,male,Y035_039,11,11,7.812987784108463,0.07777454306503745,0.08043885328120447,0.00927573167416932,0.43170053996015534
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,0,all,all,male,Y035_039,41,45,33.57952952121413,0.21485534146175575,0.07221094972406576,0.10575164509892657,0.38771772409813104
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,1,all,all,male,Y035_039,151,178,93.12803305785756,0.17733029614582302,0.03648402180603689,0.11663327933160209,0.2603065920007755
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,0,all,male,Y035_039,159,189,100.66169758219756,0.17102595202821655,0.03474496467207598,0.11317618645156528,0.2501060962061689
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,1,all,male,Y035_039,33,34,26.970988136281733,0.2746313570065121,0.09262280950789896,0.1320972304862685,0.48501469046326423
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,all,0,male,Y035_039,183,223,122.3876936538698,0.1841635844992596,0.03278228064465842,0.1283047583064866,0.257166651763687
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,all,all,male,Y035_039,183,223,122.3876936538698,0.1841635844992596,0.03278228064465842,0.1283047583064866,0.257166651763687
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,0,all,all,all,male,Y040_044,178,223,139.7439519143758,0.1686573236291766,0.03103871526844273,0.11618643823299714,0.2384318439658734
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,1,all,all,all,male,Y040_044,5,5,4.047713307827274,0,0,NA,NA
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,0,all,all,male,Y040_044,35,36,24.3204015270785,0.09500698673416091,0.04540612760707724,0.03594952169650137,0.2281255621665826
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,1,all,all,male,Y040_044,157,192,120.30002955287335,0.17572157266716185,0.03451267219192274,0.11788434124938896,0.2537718011559045
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,0,all,male,Y040_044,161,197,124.24939698399744,0.17087887652543077,0.03358145337806922,0.11466303408890188,0.24696745019683003
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,1,all,male,Y040_044,31,31,20.289925901048512,0.11533169655866005,0.05419868373333168,0.04400131547397767,0.2696766057687439
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,all,0,male,Y040_044,181,228,143.71834066578418,0.16453974878309785,0.03036612632047295,0.11326824062971078,0.23292331679859068
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,all,all,male,Y040_044,181,228,143.71834066578418,0.16453974878309785,0.03036612632047295,0.11326824062971078,0.23292331679859068
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,0,all,all,all,male,Y045_049,102,119,65.0988249752016,0.09337806339524388,0.02805447046150238,0.0510491082764007,0.16471322249147155
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,1,all,all,all,male,Y045_049,7,7,5.954066554286387,0.18147090397631185,0.1367460890504213,0.03520361952236014,0.5739390869034326
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,0,all,all,male,Y045_049,23,23,14.423352576305836,0.12773807997618644,0.0724815082564814,0.03931269557651466,0.3438657278556512
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,1,all,all,male,Y045_049,93,103,56.45973993198464,0.0914633494845256,0.02990844605047824,0.04736607749438676,0.16931786767112936
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,0,all,male,Y045_049,98,110,59.9663530286452,0.09470808519526117,0.02919779406456815,0.05093563915016381,0.16938356006400793
prevalence,MWI2004DHS,CY2004Q4,MWI,Malawi,all,all,all,1,all,male,Y045_049,16,16,9.60031346531095,0.1101431557820681,0.08685220302804031,0.02132988468466684,0.41278265239162176
