iso3,indicator,survey_id,survey_mid_calendar_quarter,area_name,res_type,nosex12m,sexcohab,sexnonreg,sexpaid12m,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,1,all,female,Y020_024,35,40,25.672522832030012,0.09851526854666814,0.06853360094503241,0.02351520741707337,0.33151270045472003
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,0,female,Y020_024,98,123,82.06808440546463,0.039730068956449,0.02371952651291295,0.01208477138051317,0.1227587019964594
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,1,female,Y020_024,10,10,8.574461217787906,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,all,female,Y020_024,105,133,90.56183575751936,0.03631885736759054,0.02137390364135831,0.01125808393126482,0.1109079827914002
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,0,all,all,all,female,Y025_029,134,183,124.09270045872503,0.0174715287824285,0.01316279374555829,0.00394080295032361,0.07400808283505415
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,1,all,all,all,female,Y025_029,32,34,21.3553722246923,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,0,all,all,female,Y025_029,82,100,66.53203060919469,0.0102300531402928,0.01029157110758242,0.00140786436939504,0.07043587766655418
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,1,all,all,female,Y025_029,93,117,78.74765082649485,0.01826168471133901,0.01817627871485144,0.00254365887513247,0.11947254807639536
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,0,all,female,Y025_029,129,171,113.76756168988496,0.01285030074594616,0.0128134585204693,0.00179448693699279,0.08614272124165437
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,1,all,female,Y025_029,42,46,31.45595884251703,0.02125335821506085,0.02145157463191287,0.00286888588314756,0.1408125807378595
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,0,female,Y025_029,144,197,131.4348911203752,0.01579434145856747,0.01190547397326887,0.00356409217238595,0.06716407472722236
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,1,female,Y025_029,17,20,15.611616800470026,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,all,female,Y025_029,154,217,145.2228006688699,0.01466272778310344,0.01105585825765056,0.00330996827735312,0.06251177441476574
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,0,all,all,all,female,Y030_034,164,234,169.2250966963021,0.00730596349631119,0.00561431101781643,0.00161152365314392,0.03246777185487263
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,1,all,all,all,female,Y030_034,53,59,43.257748447223186,0.05597303721305599,0.03985648524677778,0.01333870398257416,0.2063756263934492
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,0,all,all,female,Y030_034,106,138,101.88834376057837,0.02609526208027683,0.01929236755425946,0.00601541029491918,0.10605159814675012
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,1,all,all,female,Y030_034,125,155,110.41403619754036,0.01074473617842164,0.00826065551135304,0.00236232974193756,0.04745610527874956
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,0,all,female,Y030_034,169,229,165.74325509886907,0.02238673792591929,0.01256743856813195,0.00737597914587488,0.06591708454450251
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,1,all,female,Y030_034,56,64,47.07078606901726,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,0,female,Y030_034,190,278,199.9691061649112,0.01890962413415711,0.01064701559344351,0.00621956534295998,0.05603191683296237
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,1,female,Y030_034,14,15,12.416663991845407,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,all,female,Y030_034,195,293,212.19315703951096,0.01793778009934475,0.01011838415906165,0.00589041822837945,0.05330379707628275
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,0,all,all,all,female,Y035_039,159,222,156.79797520169365,0.00247792068186162,0.00248552377675709,3.460033762786811e-4,0.01751559133000204
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,1,all,all,all,female,Y035_039,64,74,56.39608734652798,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,0,all,all,female,Y035_039,131,164,124.5744653005862,0.00331525434313153,0.00333558284703376,4.5971608330271e-4,0.0234911812770528
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,1,all,all,female,Y035_039,112,132,88.63354941759017,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,0,all,female,Y035_039,155,216,153.28073849218038,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,1,all,female,Y035_039,68,80,59.55879045811474,0.00676028250102088,0.00683718018597953,9.241998264308284e-4,0.0476905347233229
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,0,female,Y035_039,196,286,204.08830922062515,0.00194756125233105,0.00195243516745068,2.7240968668054764e-4,0.0137818541870817
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,1,female,Y035_039,9,10,8.738166995152548,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,all,female,Y035_039,197,296,212.8263736931276,0.00186786706832736,0.00187289453226102,2.6118888343862903e-4,0.01322710891954296
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,0,all,all,all,female,Y040_044,114,131,100.89790549094153,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,1,all,all,all,female,Y040_044,75,85,65.07723930080137,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,0,all,all,female,Y040_044,100,120,89.98054978506885,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,1,all,all,female,Y040_044,86,96,76.1019987957416,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,0,all,female,Y040_044,139,184,142.930180060824,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,1,all,female,Y040_044,32,32,23.251305445857223,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,0,female,Y040_044,158,213,164.18815730396588,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,1,female,Y040_044,3,3,2.1589918880059495,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,all,female,Y040_044,159,216,165.9697028595727,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,0,all,all,all,female,Y045_049,67,76,58.16954563390874,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,1,all,all,all,female,Y045_049,52,57,40.78833459894574,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,0,all,all,female,Y045_049,69,83,60.14351734896227,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,1,all,all,female,Y045_049,45,50,38.90462700866391,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,0,all,female,Y045_049,92,109,80.99425042236396,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,1,all,female,Y045_049,23,24,17.87237116688994,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,0,female,Y045_049,108,131,97.36715996870728,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,1,female,Y045_049,2,2,1.485121625950811,0,0,NA,NA
MWI,recent_infected,MWI2016PHIA,CY2016Q1,Malawi,all,all,all,all,all,female,Y045_049,108,133,98.84702761165263,0,0,NA,NA
